from-ID	to-ID	edge-kind	chapter	status	edge-class	resolution	kind-basis	evidence
EFF.LIFTCORNER.62	EFF.GRTW2.04	stmt-dep	F	OPEN	xref	from:exact,to:gov	default	EFF-LIFTCORNER.md | 4.1 Source-of-record and cross-note designations (deduplicated) | X10 | same | `### 5.3 The value layer: W2-OPEN-1 (displayed open lemma, machine-confirmed)` | 1 | 881 | the clause
EFF.LIFTCORNER.62	EFF.GRTW2.35	stmt-dep	F	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-LIFTCORNER.md | 4.1 Source-of-record and cross-note designations (deduplicated) | X11 | same | `W2-OPEN-1` | 10 | 127 | the designation `.62` says two things are owed against; ledger row at line 9
EFF.LIFTCORNER.72	EFF.GRTW2.20	stmt-dep	F	OPEN	xref	from:exact,to:stmt	default	EFF-LIFTCORNER.md | 4.1 Source-of-record and cross-note designations (deduplicated) | **X13 / Y07** | `GRTW2_PROOF_2026-08-08.md` | `the accepted LIFTCORNER's shift-descent` | 1 | 1351 | **DEDUP** — t
EFF.LIFTCORNER.73	EXT:ITERLAWN_PROOF_2026-08-08.md	stmt-dep	F	OPEN	xref	from:exact,to:ext	statement-hit	EFF-LIFTCORNER.md | 4.1 Source-of-record and cross-note designations (deduplicated) | Y06 | `ITERLAWN_PROOF_2026-08-08.md` | `m ≥ 2: **OPEN.**` | 1 | 806 | the inherited conditionality of `.73`/`.117`
EFF.LIFTCORNER.89	EFF.LIFTCORNER.57	stmt-dep	F	OPEN	xref	from:exact,to:gov	default	EFF-LIFTCORNER.md | 4.2 Sample statement-quote re-verification (5 of 118, checked verbatim against the | `.89` (acceptance record, “THIS NOTE IS ACCEPTED at 2/2”) | 1433–1441 | `sed -n '1433,1441p' LI
EFF.LIFTCORNER.91	EFF.GRTW2.20	stmt-dep	F	OPEN	xref	from:exact,to:stmt	default	EFF-LIFTCORNER.md | 4.1 Source-of-record and cross-note designations (deduplicated) | **X13 / Y07** | `GRTW2_PROOF_2026-08-08.md` | `the accepted LIFTCORNER's shift-descent` | 1 | 1351 | **DEDUP** — t
EFF.SIGMALAW.05	EFF.GRTW2.04	stmt-dep	F	OPEN	xref	from:gov,to:gov	default	EFF-SIGMALAW.md | 4. XREF verification ledger | X1 | `GRTW2_PROOF_2026-08-08.md` | W2-L3, (HR-REC), §3.4's ξ/χ characters, §5.2 (the annex target) | EXISTS ✓
EFF.SIGMALAW.05	EFF.GRTW2.10	stmt-dep	F	OPEN	xref	from:gov,to:stmt	default	EFF-SIGMALAW.md | 4. XREF verification ledger | X2 | `OPEN2ATTACK` | §1 notation, OA-L1/L2/L3/L4, OA-M1, OA-PHIR/Thm-`phir`, OA-GAUGE, §6 (the annex target), the reproduced battery | cited by name
EFF.SIGMALAW.05	EFF.GRTW2.49	stmt-dep	F	OPEN	xref	from:gov,to:stmt	statement-hit	EFF-SIGMALAW.md | 4. XREF verification ledger | X2 | `OPEN2ATTACK` | §1 notation, OA-L1/L2/L3/L4, OA-M1, OA-PHIR/Thm-`phir`, OA-GAUGE, §6 (the annex target), the reproduced battery | cited by name
EFF.T1.05	EFF.GENHN.81	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 7 | `GENHN_PROOF_2026-08-08.md:GENHN-LIFT` | 9 | A1/C6 exact lift | s1, s2(X01) | **DEDUP**
EFF.T1.05	EFF.GENTOW1.15	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 9 | `GENTOW1_PROOF_2026-08-09.md:LEMMA GENTOW-1` | 7 | A3 consumer theorem | s1, s2(X03) | **DEDUP**
EFF.T1.05	EFF.GENTOW1.65	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 18 | `GENTOW1_PROOF_2026-08-09.md:GENHN-2′` | 1 | A3 residual budget/floor supplier named by the row | s2 (X04) | —
EFF.T1.05	EFF.GENTOW3.18	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 10 | `GENTOW3_PROOF_2026-08-09.md:THEOREM GENTOW-3` | 10 | A4 consumer theorem | s1, s2(X06) | **DEDUP**
EFF.T1.05	EFF.GENTOW4.11	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 11 | `GENTOW4_PROOF_2026-08-09.md:LEMMA GENTOW-4.1` | 4 | A5 consumer lemma | s1, s2(X07) | **DEDUP**
EFF.T1.05	EFF.GENTOW4.38	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 19 | `GENTOW4_PROOF_2026-08-09.md:GENTOW4-BOX-3` | 3 | Withdrawn A5 BOX-3 absorption claim | s2 (X08) | —
EFF.T1.05	EFF.GENTOW5.s1of2.06	stmt-dep	D	OPEN	xref	from:gov,to:gov	default	EFF-T1-s3of3.md | 3. XREF verification ledger | X09 | `GENTOW5_WI_2026-08-10.md` — `[GENTOW5-W(i)]` | 9 | level-general B-law supplier perimeter named by the standing fence
EFF.T1.05	EFF.GENTOW6.12	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 13 | `GENTOW6_PROOF_2026-08-09.md:THEOREM GENTOW-6.3` | 10 | A6 consumer theorem | s1, s2(X11) | **DEDUP**
EFF.T1.05	EFF.GENTOW6.20	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 12 | `GENTOW6_PROOF_2026-08-09.md:S6.1` | 15 | A6 lift pin | s1, s2(X10) | **DEDUP**
EFF.T1.05	EFF.GRTJA.31	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 15 | `GRTJA_PROOF_2026-08-08.md:JA-EPS-CORR` | 3 | C4 exact root-of-unity origin correction | s1 | —
EFF.T1.05	EFF.HE6.15	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 6 | `HE6_PROOF_2026-08-08.md:LEMMA HE6-0″` | 6 | Supporting-context absorption perimeter | s1, s2(X05) | **DEDUP**
EFF.T1.05	EFF.HE6.18	stmt-dep	D	OPEN	xref	from:gov,to:gov	default	EFF-T1-s2of3.md | 3. XREF verification ledger | X09 | `HE6_PROOF_2026-08-08.md` — `F-1 — normalized slot coefficients in LEMMA HE6-0″` | 1 | Actual A6 scalar-read provenance
EFF.T1.05	EFF.HETOW.50	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 8 | `HETOW_RECON_2026-08-09.md:LEMMA HETOW-4` | 3 | A2 pinned ratios / local supplier structure | s1, s2(X02) | **DEDUP**
EFF.T1.05	EFF.WELDMASTER.03	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 16 | `WELDMASTER_2026-08-08.md:WELD-M-PKG` | 5 | Five-field package interface | s1, s3(X10) | **DEDUP**
EFF.T1.05	EFF.WELDMASTER.05	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 17 | `WELDMASTER_2026-08-08.md:W2-C3` | 8 | Accepted M4 fence | s1 | —
EFF.T1.05	EXT:GENTOW2_PROOF_2026-08-09.md	stmt-dep	D	OPEN	xref	from:gov,to:ext	default	EFF-T1.md | 4. XREF verification ledger (consolidated, deduplicated) | 1 | `GENTOW2_PROOF_2026-08-09.md:(R-FGMN)` | 1 | Scalar codomain of the `i=2` residual read | s1 | —
EFF.T1.22	EFF.WELDMASTER.03	stmt-dep	D	OPEN	reverse-xref	from:stmt,to:gov	default	EFF-WELDMASTER.md | 5.2 Reverse-XREF rows — who consumes WELDMASTER | RX-1 | `T1_GAUGE_COCYCLE_2026-08-12.md` **(C7)** | `WELD-M-PKG`'s five fields (chiefly `M2`'s read fence and `M3`) and `WM-FENCE` 
EFF.T1.32	EFF.WELDMASTER.03	stmt-dep	D	OPEN	reverse-xref	from:stmt,to:gov	default	EFF-WELDMASTER.md | 5.2 Reverse-XREF rows — who consumes WELDMASTER | RX-1 | `T1_GAUGE_COCYCLE_2026-08-12.md` **(C7)** | `WELD-M-PKG`'s five fields (chiefly `M2`'s read fence and `M3`) and `WM-FENCE` 
EFF.T2.101	EFF.HE7.13	stmt-dep	E	OPEN	xref	from:exact,to:gov	statement-hit	EFF-T2.md | C. Merge-level sample re-verification (12 of the pin-designation ledger's grep counts | `EFF.T2.101` (standing conditionalities) | "`(LB1)` — OPEN at level one." / "`(MP1)` — OPEN at level
EFF.T2.101	EFF.HE7.62	stmt-dep	E	OPEN	xref	from:exact,to:stmt	statement-hit	EFF-T2-s6of6.md | A. Designations named in this block | U04 | `HE6-PEEL-CONVENTION`, `HE6R1-3`, `HE7-PERT-TRANSPORT`, `HE7-REF-TERM`, `HE3-A-PROOF`, `HE6-FAMILY`, `HE6-PROOF`, `HETOW-A`(ii), `GENTOW-4
EFF.T2.25	EFF.HE3.16	stmt-dep	E	OPEN	reverse-xref	from:stmt,to:gov	default	EFF-HE3.md | Sample re-verification (10 of 46, grep-rerun at merge time against the working tree — MUST include both reverse-edge designations per the merge charge) | `T2_SIGMA_LADDER_MASTER_2026-08-1
EFF.T2.25	EFF.HE3.72	stmt-dep	E	OPEN	reverse-xref	from:stmt,to:exact	default	EFF-HE3-s2of2.md | 3.2 Reverse consumer edges | **T2** (accepted) | `HE3-A-PROOF` (65) | shard 1 `.34`'s stage-α passage (L1149–1166) | **T2's `(MP1′)` obligation is RETIRED on the strength of it** (`
EFF.T2.31	EFF.GENTOW4.11	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 34 | `GENTOW-4-1` | `GENTOW4_PROOF_2026-08-09.md` | `LEMMA GENTOW-4.1.` | 1
EFF.T2.31	EFF.GENTOW4.13	stmt-dep	E	OPEN	xref	from:gov,to:body	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 34 | `GENTOW-4-1` | `GENTOW4_PROOF_2026-08-09.md` | `LEMMA GENTOW-4.1.` | 1
EFF.T2.31	EFF.GENTOW4.18	stmt-dep	E	OPEN	xref	from:gov,to:gov	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 35 | `GENTOW-4-A` | `GENTOW4_PROOF_2026-08-09.md` | `THEOREM GENTOW-4.A (partial inner sides` | 1
EFF.T2.31	EFF.GENTOW4.24	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 36 | `GENTOW-4-2` | `GENTOW4_PROOF_2026-08-09.md` | `LEMMA GENTOW-4.2 (tie, PURE-POWER sides)` | 1
EFF.T2.31	EFF.GENTOW4.47	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s2of6.md | C. Designations named by the local units (fixed-string occurrence in target) | `THEOREM GENTOW-4.A` | `GENTOW4_PROOF_2026-08-09.md` | 7
EFF.T2.31	EFF.HE3.06	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 2 | `HE3-A-PROOF` | `HE3_PROOF_2026-08-08.md` | `### S6.3 PROOF OF THEOREM HE3.A` | 1
EFF.T2.31	EFF.HE3.16	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 1 | `HE3-A-STMT` | `HE3_PROOF_2026-08-08.md` | `THEOREM HE3.A (THE STAGE-σ RECURSION` | 1
EFF.T2.31	EFF.HE3.25	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s2of6.md | A. Source delimiter and verification lines (exact full-line match) | Y12 | `HE3-R8-5` last | `HE3_PROOF_2026-08-08.md` | `been updated to cite it.` | 1
EFF.T2.31	EFF.HE3.44	stmt-dep	E	OPEN	reverse-xref	from:gov,to:exact	default	EFF-HE3-s2of2.md | 3.2 Reverse consumer edges | GENHN | `[GENHN-HE` (19) | `.06` | HE3 claims the box CLOSED at μ ≤ 3 | **Not landed** (shard 1 OPEN-CALL 2)
EFF.T2.31	EFF.HE3.48	stmt-dep	E	OPEN	reverse-xref	from:gov,to:exact	default	EFF-HE3-s2of2.md | 3.2 Reverse consumer edges | W-12 | `w12_checks` (8) | `.10` | HE-SIG **reuses W-12's pinned oracle question** — a consumption in the instrument direction | Not landed; a decorrelat
EFF.T2.31	EFF.HE3.68	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 6 | `HE3-R8-2` | `HE3_PROOF_2026-08-08.md` | `Dated correction (2026-08-12, post-R8) — R8-2:` | 1
EFF.T2.31	EFF.HE3.69	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 7 | `HE3-R8-3` | `HE3_PROOF_2026-08-08.md` | `Dated correction (2026-08-12, post-R8) — R8-3:` | 1
EFF.T2.31	EFF.HE3.70	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 8 | `HE3-R8-4` | `HE3_PROOF_2026-08-08.md` | `Dated correction (2026-08-12, post-R8) — R8-4:` | 1
EFF.T2.31	EFF.HE3.71	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 9 | `HE3-R8-5` | `HE3_PROOF_2026-08-08.md` | `Dated correction (2026-08-12, post-R8) — R8-5:` | 1
EFF.T2.31	EFF.HE6.09	stmt-dep	E	OPEN	xref	from:gov,to:body	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 13 | `HE6-PEEL-CONVENTION` | `HE6_PROOF_2026-08-08.md` | `CONVENTION [r1] (the two standing hypotheses on f`
EFF.T2.31	EFF.HE6.13	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s2of6.md | C. Designations named by the local units (fixed-string occurrence in target) | `LEMMA HE6-1L` | `HE6_PROOF_2026-08-08.md` | 4
EFF.T2.31	EFF.HE6.14	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 10 | `HE6-FAMILY` | `HE6_PROOF_2026-08-08.md` | `DEFINITION HE6-1 (THE ENLARGED TEST FAMILY)` | 1
EFF.T2.31	EFF.HE6.15	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s2of6.md | A. Source delimiter and verification lines (exact full-line match) | Y02 | `HE6-SLOT-SEAM` last | `HE6_PROOF_2026-08-08.md` | `> restatement.**` | 1
EFF.T2.31	EFF.HE6.17	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 15 | `HE6-TEST-PACKAGE` | `HE6_PROOF_2026-08-08.md` | `LEMMA HE6-0′ (the local forcing` | 1
EFF.T2.31	EFF.HE6.18	stmt-dep	E	OPEN	xref	from:gov,to:gov	default	EFF-T2-s2of6.md | C. Designations named by the local units (fixed-string occurrence in target) | `CONVENTION [r1] (the two standing hypotheses on f` | `HE6_PROOF_2026-08-08.md` | 1
EFF.T2.31	EFF.HE6.29	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 16 | `HE6-ROOT-LABEL` | `HE6_PROOF_2026-08-08.md` | `Corollary HE6-2″ (HE3-0(iii), re-proved in this convent
EFF.T2.31	EFF.HE6.30	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 17 | `HE6-ACCOUNT` | `HE6_PROOF_2026-08-08.md` | `## S5. LEMMA HE6-3 (slope counts, (SEP)-free) AND LEMMA HE
EFF.T2.31	EFF.HE6.32	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 11 | `HE6-PROOF` | `HE6_PROOF_2026-08-08.md` | `### S6.2 PROOF OF THEOREM HE6.A` | 1
EFF.T2.31	EFF.HE6.56	stmt-dep	E	OPEN	xref	from:gov,to:body	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 18 | `HE6-BETA-GUARD` | `HE6_PROOF_2026-08-08.md` | `Correction 2 (PE4 F-2 — LEMMA HE6-2's β-definedness gua
EFF.T2.31	EFF.HE6R1.09	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 25 | `HE6R1-1` | `HE6R1_RECON_2026-08-08.md` | `LEMMA HE6R1-1 (the widened jump condition descends` | 1
EFF.T2.31	EFF.HE6R1.10	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 25 | `HE6R1-1` | `HE6R1_RECON_2026-08-08.md` | `LEMMA HE6R1-1 (the widened jump condition descends` | 1
EFF.T2.31	EFF.HE6R1.13	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 26 | `HE6R1-2` | `HE6R1_RECON_2026-08-08.md` | `LEMMA HE6R1-2 [r1′] (block projection)` | 1
EFF.T2.31	EFF.HE6R1.15	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 27 | `HE6R1-3` | `HE6R1_RECON_2026-08-08.md` | `LEMMA HE6R1-3 (the level-2 peel)` | 1
EFF.T2.31	EFF.HE6R1.16	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 27 | `HE6R1-3` | `HE6R1_RECON_2026-08-08.md` | `LEMMA HE6R1-3 (the level-2 peel)` | 1
EFF.T2.31	EFF.HE7.107	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 22 | `HE7-COCYCLE-2P-THROUGH-R1D` | `HE7_PROOF_2026-08-08.md` | `ANNEX-DEF HE7-2′ (the corrected level recur
EFF.T2.31	EFF.HE7.114	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s6of6.md | A. Designations named in this block | U03 | `ANNEX-COROLLARY R1-d` | `HE7_PROOF_2026-08-08.md` | designation present | present (the pin's last-delimiter unit)
EFF.T2.31	EFF.HE7.13	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 19 | `HE7-A-STMT` | `HE7_PROOF_2026-08-08.md` | `THEOREM HE7.A (THE LEVEL-2 READ DECIDES` | 1
EFF.T2.31	EFF.HE7.44	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | C. Merge-level sample re-verification (12 of the pin-designation ledger's grep counts | `LEMMA HE7-12` occurrence count in `HE7_PROOF_2026-08-08.md` | 23 | 23 | ✓
EFF.T2.31	EFF.HE7.45	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s2of6.md | C. Designations named by the local units (fixed-string occurrence in target) | `LEMMA HE7-13` | `HE7_PROOF_2026-08-08.md` | 23
EFF.T2.31	EFF.HE7.53	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 23 | `HE7-REF-TERM` | `HE7_PROOF_2026-08-08.md` | `LEMMA HE7-8 ((REF-TERM)` | 1
EFF.T2.31	EFF.HE7.96	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 21 | `HE7-MIXED-13P` | `HE7_PROOF_2026-08-08.md` | `ANNEX-LEMMA HE7-13′ (mixed residual nodes` | 1
EFF.T2.31	EFF.HETOW.13	stmt-dep	E	OPEN	xref	from:gov,to:body	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 30 | `HETOW-KEY-BRIDGE` | `HETOW_RECON_2026-08-09.md` | `LEMMA HETOW-2 (the composed key is a key-family mem
EFF.T2.31	EFF.HETOW.15	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 29 | `HETOW-LABELS-1` | `HETOW_RECON_2026-08-09.md` | `LEMMA HETOW-1 (label translation)` | 1
EFF.T2.31	EFF.HETOW.17	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s2of6.md | C. Designations named by the local units (fixed-string occurrence in target) | `LEMMA HETOW-2` | `HETOW_RECON_2026-08-09.md` | 3
EFF.T2.31	EFF.HETOW.22	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2-s2of6.md | C. Designations named by the local units (fixed-string occurrence in target) | `THEOREM HETOW.A` | `HETOW_RECON_2026-08-09.md` | 3
EFF.T2.31	EFF.HETOW.43	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 31 | `HETOW-KEY-BRIDGE-C-A` | `HETOW_RECON_2026-08-09.md` | `C-A (cures PE2 F-A` | 1
EFF.T2.31	EFF.HETOW.50	stmt-dep	E	OPEN	xref	from:gov,to:stmt	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 33 | `HETOW-NORMALIZER-4` | `HETOW_RECON_2026-08-09.md` | `LEMMA HETOW-4 (the normalizer bridge)` | 1
EFF.T2.31	EFF.HETOW.58	stmt-dep	E	OPEN	xref	from:gov,to:body	default	EFF-T2.md | A. Pin-designation ledger (37 designations; source: `EFF.T2.03`'s XREF table, | 28 | `HETOW-LABELS` | `HETOW_RECON_2026-08-09.md` | `## S1. THE INSTANTIATION MAP` | 1
EFF.T2.56	EFF.HE7.13	stmt-dep	E	OPEN	xref	from:exact,to:gov	default	EFF-T2.md | C. Merge-level sample re-verification (12 of the pin-designation ledger's grep counts | `EFF.T2.56` (per-record pin discipline, withdrawal) | "The `[r3]`-clause route is withdrawn, not def
EFF.T2.59	EFF.HE7.13	stmt-dep	E	OPEN	xref	from:exact,to:gov	default	EFF-T2.md | C. Merge-level sample re-verification (12 of the pin-designation ledger's grep counts | `EFF.T2.59` ((RISE) forces (HT)) | "(RISE) forces (HT)" | 3349 | ✓
EFF.T2.61	EFF.HE3.72	stmt-dep	E	OPEN	reverse-xref	from:stmt,to:exact	default	EFF-HE3-s2of2.md | 3.2 Reverse consumer edges | **T2** (accepted) | `HE3-A-PROOF` (65) | shard 1 `.34`'s stage-α passage (L1149–1166) | **T2's `(MP1′)` obligation is RETIRED on the strength of it** (`
EFF.T2.63	EFF.HE6.18	stmt-dep	E	OPEN	reverse-xref	from:stmt,to:gov	default	EFF-HE6.md | 5.2 Reverse-XREF rows — who consumes HE6 (rule 8) | RX-3 | `T2_SIGMA_LADDER_MASTER_2026-08-12.md` | `THEOREM HE6.A` 14 + **nine pin names** (32/34/59/48/59/26/55/66/63) | the nine byte-pi
EFF.T2.74	EFF.T1.06	stmt-dep	E	OPEN	xref	from:exact,to:body	default	EFF-T2-s4of6.md | C. Cross-note reference named but not consumed | `T1_GAUGE_COCYCLE_2026-08-12.md` | file exists in `lean/notes/openmath/`; cited as methodological precedent only, covered by no pin |
EFF.T2.75	EFF.HE7.13	stmt-dep	E	OPEN	xref	from:exact,to:gov	default	EFF-T2.md | C. Merge-level sample re-verification (12 of the pin-designation ledger's grep counts | `EFF.T2.75` (rider fold, post-pass rider 1) | "returning 0 CRITICAL + 0 GAP + 1 minor. Folded per th
EFF.T2.89	EFF.HE3.72	stmt-dep	E	OPEN	reverse-xref	from:stmt,to:exact	default	EFF-HE3-s2of2.md | 3.2 Reverse consumer edges | **T2** (accepted) | `HE3-A-PROOF` (65) | shard 1 `.34`'s stage-α passage (L1149–1166) | **T2's `(MP1′)` obligation is RETIRED on the strength of it** (`
EFF.T2.89	EFF.HE7.13	stmt-dep	E	OPEN	xref	from:exact,to:gov	default	EFF-T2.md | C. Merge-level sample re-verification (12 of the pin-designation ledger's grep counts | `EFF.T2.89` (HETOW-KEY-BRIDGE-C-A pin derivation) | "The correction is pinned regardless, because pi
EFF.T3.14	EFF.GENTOW5.s1of2.06	stmt-dep	D	OPEN	xref	from:gov,to:gov	default	EFF-T3.md | 4. XREF verification ledger | X18 | `GENTOW5_WI_2026-08-10.md` — `## S2. PROOF` | 1 | `PERIMETER-UNRESOLVED → EFF-GENTOW5_WI §S2`
EFF.T3.14	EFF.GENTOW5.s2of2.41	stmt-dep	D	OPEN	xref	from:gov,to:stmt	default	EFF-T3.md | 4. XREF verification ledger | X22 | same — `**Dated corrigendum (2026-08-12, post-D3i` | 1 | \(j-1\) twist correction
EFF.T3.14	EFF.GENTOW6.12	stmt-dep	D	OPEN	xref	from:gov,to:gov	default	EFF-T3.md | 4. XREF verification ledger | X23 | `GENTOW6_PROOF_2026-08-09.md` — `**LEMMA GENTOW-6.4 (the 𝒯-free window cap at the composed` | 1 | independent non-instance theorem
EFF.T3.14	EFF.HETOW.22	stmt-dep	D	OPEN	xref	from:gov,to:gov	default	EFF-T3.md | 4. XREF verification ledger | X14 | `HETOW_RECON_2026-08-09.md` — `(a) [THE RATIO IS A GRADE-DETERMINED WRAP-LETTER MONOMIAL]` | 1 | HETOW clause (a)
EFF.T3.14	EFF.T1.05	stmt-dep	D	OPEN	xref	from:gov,to:gov	default	EFF-T3.md | 4. XREF verification ledger | X01 | `T1_GAUGE_COCYCLE_2026-08-12.md` — `#### 1.1 Carrier and domain` | 1 | T1 carrier/setup
EFF.T3.14	EXT:SIMPLIFICATION_BLUEPRINT_2026-08-10.md	stmt-dep	D	OPEN	xref	from:gov,to:ext	default	EFF-T3.md | 4. XREF verification ledger | X28 | `docs/SIMPLIFICATION_BLUEPRINT_2026-08-10.md` — `**T3 the cocycle-telescope lemma**` | 1 | ordered blueprint target triple
EFF.T4.14	EFF.GENHN.07	stmt-dep	D	OPEN	xref	from:gov,to:gov	default	EFF-T4.md | 4.8 Unpinned import (located, but outside T4's fail-closed protocol) | U57 | `lean/notes/openmath/GENHN_PROOF_2026-08-08.md` — `> (ii) [COMPOSED SLOT LEMMA — GENHN-2′] {x^a Φ′^b : a < D′,`
